小关卡id	小关卡标题	小关卡对话	每日最多	前置完成关卡	等级限制	每次扣除体力	武魂	铜钱奖励	未过回复次数	奖励道具	士兵分布图	主将ID	主将等级	主将阶级	副将1ID	副将1等级	副将1阶级	副将2ID	副将2等级	副将2阶级	步兵1ID	步兵1等级	骑兵2ID	骑兵2等级	弓兵3ID	弓兵3等级	士兵数量等级	特殊增益比例	精英副本增益比例	未过返还体力	主角经验Exp	公会掉落	空行
201	第一關	163	99	20,10	1,999	5	124	2100	1	14,1,1,100,1,36,1,1,50,1,16,4,1,12,1,43,4,1,35,1,32,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-11.tmx	91	367	32	114	367	32	120	367	32	1103	20	2103	20	3103	20	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
202	第二關		99	21,1	1,999	5	124	2110	1	15,1,1,100,1,37,1,1,50,1,19,4,1,12,1,43,4,1,35,1,33,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-12.tmx	88	359	32	120	359	32	126	359	32	1103	20	2103	20	3103	20	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
203	第三關		99	21,2	1,999	5	124	2120	1	16,1,1,100,1,38,1,1,50,1,25,4,1,12,1,43,4,1,35,1,34,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-13.tmx	134	342	32	118	342	32	87	342	32	1103	21	2103	21	3103	21	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
204	第四關		99	21,3	1,999	5	124	2130	1	17,1,1,100,1,39,1,1,50,1,16,4,1,12,1,43,4,1,35,1,35,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-14.tmx	121	360	32	107	360	32	114	360	32	1103	21	2103	21	3103	21	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
205	第五關	164	99	21,4	1,999	5	124	2140	1	18,1,1,100,1,32,1,1,50,1,19,4,1,12,1,43,4,1,35,1,48,4,1,60,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-15.tmx	128	368	32	94	368	32	126	368	32	1103	22	2103	22	3103	22	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
206	第六關		99	21,5	1,999	5	124	2150	1	19,1,1,100,1,33,1,1,50,1,25,4,1,12,1,43,4,1,35,1,37,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-16.tmx	135	364	32	116	364	32	76	364	32	1103	22	2103	22	3103	22	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
207	第七關		99	21,6	1,999	5	124	2160	1	20,1,1,100,1,34,1,1,50,1,16,4,1,12,1,43,4,1,35,1,38,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-17.tmx	115	381	32	87	381	32	123	381	32	1103	23	2103	23	3103	23	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
208	第八關		99	21,7	1,999	5	124	2170	1	21,1,1,100,1,35,1,1,50,1,19,4,1,12,1,43,4,1,35,1,39,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-18.tmx	118	363	32	87	363	32	135	363	32	1103	23	2103	23	3103	23	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
209	第九關		99	21,8	1,999	5	124	2180	1	22,1,1,100,1,36,1,1,50,1,25,4,1,12,1,43,4,1,35,1,32,1,1,100,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-19.tmx	129	365	32	83	365	32	118	365	32	1103	24	2103	24	3103	24	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
210	第十關	165,166	99	21,9	1,999	5	124	2190	1	23,1,1,100,1,37,1,1,50,1,16,4,1,12,1,43,4,1,35,1,49,4,1,60,2,116,5,1,15,2,38,4,1,8,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-20.tmx	94	388	32	123	388	32	126	388	32	1103	24	2103	24	3103	24	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,15,100	
211	第一關	167	99	21,10	1,999	5	132	2200	1	24,1,1,100,1,38,1,1,50,1,19,4,1,12,1,43,4,1,35,1,32,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-21.tmx	116	403	32	76	403	32	127	403	32	1103	25	2103	25	3103	25	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
212	第二關		99	22,1	1,999	5	132	2210	1	25,1,1,100,1,39,1,1,50,1,25,4,1,12,1,43,4,1,35,1,33,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-22.tmx	122	412	32	93	412	32	123	412	32	1103	25	2103	25	3103	25	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
213	第三關		99	22,2	1,999	5	132	2220	1	26,1,1,100,1,32,1,1,50,1,16,4,1,12,1,43,4,1,35,1,34,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-23.tmx	115	418	32	120	418	32	77	418	32	1103	26	2103	26	3103	26	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
214	第四關		99	22,3	1,999	5	132	2230	1	27,1,1,100,1,33,1,1,50,1,19,4,1,12,1,43,4,1,35,1,35,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-24.tmx	101	409	32	135	409	32	123	409	32	1103	26	2103	26	3103	26	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
215	第五關	168	99	22,4	1,999	5	132	2240	1	28,1,1,100,1,34,1,1,50,1,25,4,1,12,1,43,4,1,35,1,48,4,1,60,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-25.tmx	98	442	32	122	442	32	135	442	32	1103	27	2103	27	3103	27	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
216	第六關		99	22,5	1,999	5	132	2250	1	29,1,1,100,1,35,1,1,50,1,16,4,1,12,1,43,4,1,35,1,37,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-26.tmx	135	439	32	122	439	32	101	439	32	1103	27	2103	27	3103	27	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
217	第七關		99	22,6	1,999	5	132	2260	1	30,1,1,100,1,36,1,1,50,1,19,4,1,12,1,43,4,1,35,1,38,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-27.tmx	122	429	32	127	429	32	76	429	32	1103	28	2103	28	3103	28	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
218	第八關		99	22,7	1,999	5	132	2270	1	31,1,1,100,1,37,1,1,50,1,25,4,1,12,1,43,4,1,35,1,39,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-28.tmx	123	411	32	112	411	32	129	411	32	1103	28	2103	28	3103	28	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
219	第九關		99	22,8	1,999	5	132	2280	1	14,1,1,100,1,38,1,1,50,1,16,4,1,12,1,43,4,1,35,1,32,1,1,100,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-29.tmx	129	447	32	82	447	32	116	447	32	1103	29	2103	29	3103	29	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
220	第十關	169,170	99	22,9	1,999	5	132	2290	1	15,1,1,100,1,39,1,1,50,1,19,4,1,12,1,43,4,1,35,1,49,4,1,60,2,126,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-30.tmx	130	431	32	126	431	32	94	431	32	1103	31	2103	31	3103	31	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,16,100	
221	第一關	171	99	22,10	1,999	5	140	2300	1	16,1,1,100,1,32,1,1,50,1,25,4,1,12,1,43,4,1,35,1,32,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-31.tmx	126	466	32	94	466	32	128	466	32	1103	32	2103	32	3103	32	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
222	第二關		99	23,1	1,999	5	140	2310	1	17,1,1,100,1,33,1,1,50,1,16,4,1,12,1,43,4,1,35,1,33,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-32.tmx	139	463	32	107	463	32	122	463	32	1103	34	2103	34	3103	34	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
223	第三關		99	23,2	1,999	5	140	2320	1	18,1,1,100,1,34,1,1,50,1,19,4,1,12,1,43,4,1,35,1,34,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-33.tmx	127	417	32	117	417	32	119	417	32	1103	35	2103	35	3103	35	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
224	第四關		99	23,3	1,999	5	140	2330	1	19,1,1,100,1,35,1,1,50,1,25,4,1,12,1,43,4,1,35,1,35,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-34.tmx	133	436	32	115	436	32	135	436	32	1103	37	2103	37	3103	37	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
225	第五關	172	99	23,4	1,999	5	140	2340	1	20,1,1,100,1,36,1,1,50,1,16,4,1,12,1,43,4,1,35,1,48,4,1,60,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-35.tmx	122	445	32	135	445	32	128	445	32	1103	38	2103	38	3103	38	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
226	第六關		99	23,5	1,999	5	140	2350	1	21,1,1,100,1,37,1,1,50,1,19,4,1,12,1,43,4,1,35,1,37,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-36.tmx	120	445	32	86	445	32	123	445	32	1103	40	2103	40	3103	40	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
227	第七關		99	23,6	1,999	5	140	2360	1	22,1,1,100,1,38,1,1,50,1,25,4,1,12,1,43,4,1,35,1,38,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-37.tmx	118	454	32	109	454	32	123	454	32	1103	41	2103	41	3103	41	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
228	第八關		99	23,7	1,999	5	140	2370	1	23,1,1,100,1,39,1,1,50,1,16,4,1,12,1,43,4,1,35,1,39,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-38.tmx	129	461	32	77	461	32	120	461	32	1103	43	2103	43	3103	43	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
229	第九關		99	23,8	1,999	5	140	2380	1	24,1,1,100,1,32,1,1,50,1,19,4,1,12,1,43,4,1,35,1,32,1,1,100,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-39.tmx	129	418	32	127	418	32	136	418	32	1103	44	2103	44	3103	44	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
230	第十關	173,174	99	23,9	1,999	5	140	2390	1	25,1,1,100,1,33,1,1,50,1,25,4,1,12,1,43,4,1,35,1,49,4,1,60,2,139,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-40.tmx	123	443	32	135	443	32	128	443	32	1103	50	2103	50	3103	50	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,17,100	
231	第一關	175	99	23,10	1,999	5	148	2400	1	26,1,1,100,1,33,1,1,50,1,25,4,1,12,1,43,4,1,35,1,32,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-41.tmx	133	461	32	126	461	32	121	461	32	1104	5	2104	5	3104	5	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
232	第二關		99	24,1	1,999	5	148	2410	1	27,1,1,100,1,34,1,1,50,1,16,4,1,12,1,43,4,1,35,1,33,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-42.tmx	125	504	32	83	504	32	133	504	32	1104	10	2104	10	3104	10	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
233	第三關		99	24,2	1,999	5	148	2420	1	28,1,1,100,1,35,1,1,50,1,19,4,1,12,1,43,4,1,35,1,34,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-43.tmx	125	466	32	132	466	32	131	466	32	1104	15	2104	15	3104	15	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
234	第四關		99	24,3	1,999	5	148	2430	1	29,1,1,100,1,36,1,1,50,1,25,4,1,12,1,43,4,1,35,1,35,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-44.tmx	123	445	32	118	445	32	132	445	32	1104	20	2104	20	3104	20	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
235	第五關	176	99	24,4	1,999	5	148	2440	1	30,1,1,100,1,37,1,1,50,1,16,4,1,12,1,43,4,1,35,1,48,4,1,60,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-45.tmx	133	479	32	132	479	32	131	479	32	1104	25	2104	25	3104	25	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
236	第六關		99	24,5	1,999	5	148	2450	1	31,1,1,100,1,38,1,1,50,1,19,4,1,12,1,43,4,1,35,1,37,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-46.tmx	137	451	32	123	451	32	114	451	32	1104	30	2104	30	3104	30	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
237	第七關		99	24,6	1,999	5	148	2460	1	14,1,1,100,1,39,1,1,50,1,25,4,1,12,1,43,4,1,35,1,38,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-47.tmx	137	460	32	120	460	32	133	460	32	1104	35	2104	35	3104	35	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
238	第八關		99	24,7	1,999	5	148	2470	1	15,1,1,100,1,32,1,1,50,1,16,4,1,12,1,43,4,1,35,1,39,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-48.tmx	130	504	32	121	504	32	85	504	32	1104	40	2104	40	3104	40	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
239	第九關		99	24,8	1,999	5	148	2480	1	16,1,1,100,1,33,1,1,50,1,19,4,1,12,1,43,4,1,35,1,32,1,1,100,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-49.tmx	130	503	32	83	503	32	125	503	32	1104	45	2104	45	3104	45	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
240	第十關	177,178	99	24,9	1,999	5	148	2490	1	17,1,1,100,1,34,1,1,50,1,25,4,1,12,1,43,4,1,35,1,49,4,1,60,2,133,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-50.tmx	133	497	32	125	497	32	134	497	32	1104	50	2104	50	3104	50	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
241	第一關	179	99	24,10	1,999	5	156	2500	1	18,1,1,100,1,35,1,1,50,1,25,4,1,12,1,43,4,1,35,1,32,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-51.tmx	136	528	32	107	528	32	134	528	32	1105	5	2105	5	3105	5	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
242	第二關		99	25,1	1,999	5	156	2510	1	19,1,1,100,1,36,1,1,50,1,16,4,1,12,1,43,4,1,35,1,33,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-52.tmx	132	544	32	94	544	32	114	544	32	1105	10	2105	10	3105	10	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
243	第三關		99	25,2	1,999	5	156	2520	1	20,1,1,100,1,37,1,1,50,1,19,4,1,12,1,43,4,1,35,1,34,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-53.tmx	134	512	32	86	512	32	130	512	32	1105	15	2105	15	3105	15	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
244	第四關		99	25,3	1,999	5	156	2530	1	21,1,1,100,1,38,1,1,50,1,25,4,1,12,1,43,4,1,35,1,35,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-54.tmx	126	508	32	135	508	32	121	508	32	1105	20	2105	20	3105	20	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
245	第五關	180	99	25,4	1,999	5	156	2540	1	22,1,1,100,1,39,1,1,50,1,16,4,1,12,1,43,4,1,35,1,48,4,1,60,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-55.tmx	114	498	32	121	498	32	123	498	32	1105	25	2105	25	3105	25	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
246	第六關		99	25,5	1,999	5	156	2550	1	23,1,1,100,1,32,1,1,50,1,19,4,1,12,1,43,4,1,35,1,37,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-56.tmx	134	527	32	132	527	32	138	527	32	1105	30	2105	30	3105	30	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
247	第七關		99	25,6	1,999	5	156	2560	1	24,1,1,100,1,33,1,1,50,1,25,4,1,12,1,43,4,1,35,1,38,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-57.tmx	133	537	32	134	537	32	131	537	32	1105	35	2105	35	3105	35	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
248	第八關		99	25,7	1,999	5	156	2570	1	25,1,1,100,1,33,1,1,50,1,16,4,1,12,1,43,4,1,35,1,39,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,25,4,1,25,2,43,4,1,35,2	20-58.tmx	136	479	32	127	479	32	130	479	32	1105	40	2105	40	3105	40	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
249	第九關		99	25,8	1,999	5	156	2580	1	26,1,1,100,1,34,1,1,50,1,19,4,1,12,1,43,4,1,35,1,32,1,1,100,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,16,4,1,25,2,43,4,1,35,2	20-59.tmx	123	512	32	132	512	32	131	512	32	1105	45	2105	45	3105	45	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
250	第十關	181,182	99	25,9	1,999	5	156	2590	1	27,1,1,100,1,35,1,1,50,1,25,4,1,12,1,43,4,1,35,1,49,4,1,60,2,135,5,1,15,2,78,4,1,2,2,4,4,1,30,2,19,4,1,25,2,43,4,1,35,2	20-60.tmx	130	492	32	123	492	32	134	492	32	1105	50	2105	50	3105	50	20	0	0.3	5	4550	42,4,1,100,38,4,1,100,73,4,2,100,50,4,19,100	
20000	第十關	124,125	99	15,9	1,999	0		0	0	0	15-10.tmx	74	90	32	75	90	32	76	90	32	1103	30	2103	30	3103	30	20	0	0.3	5	3445	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
20001	第九關	134	99	16,8	1,999	0		0	0	0	16-09.tmx	85	90	32	86	90	32	87	90	32	1103	30	2103	30	3103	30	20	0	0.3	5	3535	42,4,1,100,38,4,1,100,73,4,2,100,50,4,18,100	
